"","KO","logFC","AveExpr","t","P.Value","FDR","B","regulated","gene","description","label"
"2386","K06910",0.763834757348552,2.4500358072043,0.758566594052846,0.448667649222221,0.608238207076793,-5.69582537004671,"normal","PEBP, TFS1"," phosphatidylethanolamine-binding protein",NA
"2387","K06911",-0.0779739190833091,3.29383537140085,-0.0928929558001732,0.926046466429173,0.955918933088179,-5.96150719826653,"normal","PIR"," quercetin 2,3-dioxygenase [EC:1.13.11.24]",NA
"2388","K06915",-0.468262892126921,2.26206867364202,-0.463286378942434,0.64347259994064,0.77116890892461,-5.86488570188524,"normal","herA"," DNA double-strand break repair helicase HerA and related ATPase",NA
"2389","K06916",0.957245683737617,1.48633828117289,0.885551844335669,0.376520987688707,0.543548667974009,-5.59808682838478,"normal","zapE"," cell division protein ZapE",NA
"2390","K06917",-1.12051328148292,0.668408283053027,-1.00004346282729,0.318041626213165,0.488764203258652,-5.49709249605581,"normal","selU, mnmH"," tRNA 2-selenouridine synthase [EC:2.9.1.3]",NA
"2391","K06918",-3.32374157159002,0.901392488580017,-2.95041824958562,0.00340646367329208,0.0213256472410473,-1.93902405592811,"down","K06918"," uncharacterized protein",NA
"2392","K06919",1.2648969079782,-0.823900237454634,1.0447681949806,0.296915092262676,0.463747763945345,-5.45433074349652,"normal","K06919"," putative DNA primase/helicase",NA
"2393","K06920",0.994179038591215,5.23996535467046,1.63357564616571,0.103326939810947,0.228839476083022,-4.71897013617882,"normal","queC"," 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]",NA
"2394","K06921",-0.84613456904798,0.291690942776729,-0.727019812092032,0.467742910791864,0.62428653549348,-5.71777443046137,"normal","K06921"," uncharacterized protein",NA
"2395","K06923",3.05959626343366,-0.201507098876036,2.58758849563138,0.0101034949984792,0.0461874057073335,-2.85833645649659,"up","K06923"," uncharacterized protein",NA
"2396","K06925",0.871119275486798,4.96411272915665,1.36284323252757,0.17388580238456,0.320771205886534,-5.09676452419567,"normal","tsaE"," tRNA threonylcarbamoyladenosine biosynthesis protein TsaE",NA
"2397","K06926",-1.57693525973402,-0.577062128399424,-1.33973924697505,0.181276423080826,0.329653916949916,-5.12588529191197,"normal","K06926"," uncharacterized protein",NA
"2398","K06929",1.75405294222408,3.43409759697252,1.9834707253784,0.0481653680781683,0.133557079339044,-4.13158398464339,"normal","K06929"," uncharacterized protein",NA
"2399","K06938",-2.98821914717904,-3.28118106863833,-2.8349481734483,0.00487348236025092,0.0271982813016535,-2.24399852173635,"down","K06938"," uncharacterized protein",NA
"2400","K06940",1.74379573364593,2.0796054092774,1.67875978235855,0.0941705810308124,0.215247042356143,-4.64938013005393,"normal","K06940"," uncharacterized protein",NA
"2401","K06941",0.764883286180202,5.33940969105887,1.3218233862422,0.187166808900203,0.336815373113834,-5.14812812473971,"normal","rlmN"," 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]",NA
"2402","K06942",0.694272363489035,5.76395261504651,1.35215461030222,0.177276331618527,0.324911077996451,-5.11029784171433,"normal","ychF"," ribosome-binding ATPase",NA
"2403","K06948",2.1778559061032,2.84812733980707,2.37606104777082,0.0180841532234732,0.0682109505615414,-3.34109453171427,"up","yqeH"," 30S ribosome assembly GTPase",NA
"2404","K06949",0.646540466678412,5.12475638880338,1.07147329903316,0.284760417126305,0.451791017655809,-5.42791226074721,"normal","rsgA, engC"," ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]",NA
"2405","K06950",0.175162525645341,3.8944477174484,0.219605392983101,0.826317868228467,0.900511961880382,-5.94292991371662,"normal","K06950"," uncharacterized protein",NA
"2406","K06956",-4.01138163310009,-4.11400303012301,-4.18719320952111,3.65087854961183e-05,0.00229947398172377,2.03027516075429,"down","K06956"," uncharacterized protein",NA
"2407","K06957",-1.3842414732423,-0.344655543125636,-1.15243056390784,0.250000442225054,0.414196974843012,-5.3437822960128,"normal","tmcA"," tRNA(Met) cytidine acetyltransferase [EC:2.3.1.193]",NA
"2408","K06958",1.10144602548447,4.50375271859338,1.61988882955199,0.106236683721583,0.232898983981901,-4.73968173540766,"normal","rapZ"," RNase adapter protein RapZ",NA
"2409","K06959",-0.66972647672367,4.22557946816948,-0.875526683605755,0.381941095057475,0.547638394025366,-5.60634934580764,"normal","tex"," protein Tex",NA
"2410","K06960",1.4441772849177,3.31546007438033,1.55916085015955,0.11994220897266,0.251948483432246,-4.82951161734175,"normal","K06960"," uncharacterized protein",NA
"2411","K06962",1.85183100193124,1.23995883407113,1.63805737314818,0.102388103324682,0.227733180488978,-4.71215094506693,"normal","K06962"," uncharacterized protein",NA
"2412","K06966",-0.11309202597459,4.21257859779303,-0.149005527427466,0.881642701677428,0.930661942073965,-5.95513884287954,"normal","ppnN"," pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]",NA
"2413","K06967",2.99419668271193,-0.0893775125709219,2.50706604368762,0.0126667713961913,0.053526889137473,-3.04676274187194,"up","trmK"," tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]",NA
"2414","K06968",-2.51914826071004,1.08837115982176,-2.25200001645371,0.0249968327969809,0.0857281180107349,-3.60578867222633,"down","rlmM"," 23S rRNA (cytidine2498-2'-O)-methyltransferase [EC:2.1.1.186]",NA
"2415","K06969",0.451471812238587,4.5096601218916,0.657619010518514,0.511253569338154,0.662937622733667,-5.76279039796866,"normal","rlmI"," 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]",NA
"2416","K06970",-2.58798965790696,-5.17669595514104,-3.14580709688337,0.00181114226882166,0.0145773073482441,-1.39687193953926,"down","rlmF"," 23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]",NA
"2417","K06971",-3.39398977252936,-5.30773152907544,-4.27527588779291,2.51950207554417e-05,0.00188629891240741,2.36037575045266,"down","K06971"," uncharacterized protein",NA
"2418","K06972",2.62336969751298,-1.52916357256156,2.24122039395578,0.0256940181368685,0.0869171900827741,-3.62814044515761,"up","PITRM1, PreP, CYM1"," presequence protease [EC:3.4.24.-]",NA
"2419","K06973",-0.224409454557333,-2.40599264659805,-0.197528843540644,0.843538550583515,0.909662166893458,-5.94725007980121,"normal","K06973"," uncharacterized protein",NA
"2420","K06975",-0.110035348902188,1.21144748673635,-0.0967560715887797,0.922980402473617,0.953508488265614,-5.9611634570961,"normal","K06975"," uncharacterized protein",NA
"2421","K06976",1.17209716795389,-1.18875210008842,0.976608113995982,0.329497535617819,0.498644630561215,-5.5187572996394,"normal","K06976"," uncharacterized protein",NA
"2422","K06980",-1.11899896714614,2.68828463532795,-1.17140832045777,0.242302188109126,0.40533519494815,-5.32318220298512,"normal","ygfZ"," tRNA-modifying protein YgfZ",NA
"2423","K06988",0.612590681876352,-5.82611795220372,0.839147785349621,0.402009958583076,0.564568255322708,-5.6355458576483,"normal","fno"," 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]",NA
"2424","K06989",-4.44625138472814,-2.77167634036408,-4.13205366569403,4.59046735938356e-05,0.00252985756694916,1.82674481007513,"down","nadX, ASPDH"," aspartate dehydrogenase [EC:1.4.1.21]",NA
"2425","K06992",-0.0936871762215135,-2.39801106585751,-0.0813153937050738,0.935241734451909,0.961658254030882,-5.96245350355783,"normal","K06992"," uncharacterized protein",NA
"2426","K06994",1.71101615632898,0.0379905264410312,1.45287229541233,0.147234617516613,0.286385765836236,-4.9786012352324,"normal","K06994"," putative drug exporter of the RND superfamily",NA
"2427","K06995",-3.25661176689377,-5.09312173797982,-3.95915195193461,9.26425878926488e-05,0.00339329311875067,1.2042034563105,"down","K06995"," uncharacterized protein",NA
"2428","K06996",-3.10117653485338,-4.66642951519074,-3.47212833275249,0.000586992841380134,0.00746534485447554,-0.419208245538376,"down","K06996"," uncharacterized protein",NA
"2429","K06997",0.134669052250463,4.05251698142833,0.167030978935594,0.867450690297692,0.922305557101083,-5.95246618406276,"normal","yggS, PROSC"," PLP dependent protein",NA
"2430","K06999",1.00509243688975,0.813304380369249,0.867862270420967,0.386117123118359,0.551715068251224,-5.61260305633281,"normal","K06999"," phospholipase/carboxylesterase",NA
"2431","K07000",-1.13505685510166,3.60718868754391,-1.36358537546997,0.17365220722139,0.320585061431316,-5.09582095762742,"normal","K07000"," uncharacterized protein",NA
"2432","K07001",-0.692663682433569,3.18683219856011,-0.773294567366733,0.439916309761581,0.600486887823598,-5.68526022394065,"normal","K07001"," NTE family protein",NA
"2433","K07002",-1.24514945500201,-5.61900772959622,-1.62974289487541,0.104135271312332,0.229688024773394,-4.72478731447088,"normal","RBBP9"," serine hydrolase [EC:3.-.-.-]",NA
"2434","K07003",-1.01083087744196,-0.99564252444049,-0.864399534146719,0.388012978479956,0.551926669896305,-5.61541050233425,"normal","K07003"," uncharacterized protein",NA
"2435","K07004",2.05747430583442,-1.51907638047227,1.76441395756593,0.0786119460897479,0.187684838799109,-4.51234969162236,"normal","K07004"," uncharacterized protein",NA
"2436","K07005",1.37235052683955,3.04417379458237,1.48104563026485,0.139573864685858,0.277053074073779,-4.94009269971258,"normal","K07005"," uncharacterized protein",NA
"2437","K07006",-1.2660489198251,-5.09264041179792,-1.5106579602101,0.131857925471136,0.267764712522757,-4.89883171615738,"normal","K07006"," uncharacterized protein",NA
"2438","K07007",0.566176433816132,4.67668517841451,0.845198680539694,0.398628532363387,0.561916273365281,-5.63077509017623,"normal","baiN"," 3-dehydro-bile acid Delta4,6-reductase [EC:1.3.1.114]",NA
"2439","K07008",-1.5728315336544,1.20228590486138,-1.40457319210406,0.161113701244917,0.30341678525858,-5.04292115846557,"normal","egtC"," gamma-glutamyl hercynylcysteine S-oxide hydrolase [EC:3.5.1.118]",NA
"2440","K07009",1.86547988089759,1.31642974349072,1.69092222768529,0.0918208877329093,0.21128310494649,-4.63032989150989,"normal","gatD"," lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]",NA
"2441","K07010",1.5089098956014,3.22610127880216,1.66362613348913,0.0971616525668874,0.219528961482379,-4.67289573451146,"normal","K07010"," putative glutamine amidotransferase",NA
"2442","K07011",-0.869879083212376,-2.07753887441785,-0.7550000802148,0.450801703578145,0.610343090359088,-5.69835337926931,"normal",NA,NA,NA
"2443","K07012",-0.192193632457724,1.0561479546116,-0.174220373100286,0.861801938516226,0.919255401083975,-5.95131516919606,"normal","cas3"," CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 5.6.2.4]",NA
"2444","K07014",-2.05880146695674,0.942292731668148,-1.81532252629733,0.0704060338822167,0.173542435221872,-4.42774168465318,"normal","K07014"," uncharacterized protein",NA
"2445","K07015",2.45805388494861,2.48793027112633,2.51991598673519,0.0122224046602141,0.0523049352528862,-3.01707602383538,"up","yqeG"," putative phosphatase [EC:3.1.3.-]",NA
"2446","K07016",0.92566621484619,-1.47850000697384,0.795139370499602,0.427119109096679,0.589651405189187,-5.6692171829844,"normal","csm1, cas10"," CRISPR-associated protein Csm1",NA
"2447","K07017",0.804785452705015,0.276173631340799,0.688656003118842,0.491536452526685,0.645611325898511,-5.74321466587765,"normal","K07017"," uncharacterized protein",NA
"2448","K07018",2.27490207902261,0.765683488229201,1.98409497638313,0.0480953922861118,0.133456305308595,-4.13043685543798,"normal","K07018"," uncharacterized protein",NA
"2449","K07019",-1.83469281244562,-3.21284756316077,-1.7057195372426,0.0890262244545359,0.207050069579002,-4.60697068758168,"normal","K07019"," uncharacterized protein",NA
"2450","K07023",1.41326645744445,0.99871858051097,1.26588069987931,0.206472416020777,0.361600829578423,-5.21567594686605,"normal","YGK1, HDDC2"," 5'-deoxynucleotidase [EC:3.1.3.89]",NA
"2451","K07024",0.990436265415782,5.70770587525329,1.66034338220421,0.0978204355033207,0.219711207534856,-4.67796908390997,"normal","SPP"," sucrose-6-phosphatase [EC:3.1.3.24]",NA
"2452","K07025",0.434916184286586,4.71478077980742,0.632898118511884,0.527250119781532,0.679042023788744,-5.77773847830065,"normal","K07025"," putative hydrolase of the HAD superfamily",NA
"2453","K07027",-0.317760197626874,2.73489154924699,-0.335959351068915,0.737120688187134,0.842824403130337,-5.91260803128281,"normal","K07027"," glycosyltransferase 2 family protein",NA
"2454","K07029",3.93488393524122,-0.837975481593129,3.29917240663684,0.00107848084379493,0.0104845892739749,-0.948554556254004,"up","dagK"," diacylglycerol kinase (ATP) [EC:2.7.1.107]",NA
"2455","K07030",-0.146721092699384,2.50885584573897,-0.155558972795708,0.876478298496662,0.927596907784041,-5.95420242058979,"normal","fakA"," fatty acid kinase [EC:2.7.2.18]",NA
"2456","K07032",1.26194230028093,-1.39338458906042,1.05473037691952,0.292340708761669,0.4577616214897,-5.44455288071973,"normal","K07032"," uncharacterized protein",NA
"2457","K07034",0.23424924579785,1.1939747857774,0.209229778282946,0.834401390323621,0.904866006232339,-5.94501725865756,"normal","K07034"," uncharacterized protein",NA
"2458","K07035",-1.25838733756248,0.0579659619907593,-1.05884863820703,0.290463673059935,0.456087213157161,-5.44048390553068,"normal","K07035"," uncharacterized protein",NA
"2459","K07037",0.593512148601142,-0.421424735977172,0.494174345182103,0.621520559146613,0.753740580465808,-5.85102016792618,"normal","pgpH"," cyclic-di-AMP phosphodiesterase PgpH [EC:3.1.4.-]",NA
"2460","K07038",-2.71495357460496,-4.62853454854668,-3.02395449996052,0.0026958419900811,0.0186036539419857,-1.73881658850638,"down","K07038"," inner membrane protein",NA
"2461","K07039",-3.58749441893809,-4.57269268078742,-3.89404832053825,0.000119922561267108,0.00355643682223773,0.976001422926918,"down","K07039"," uncharacterized protein",NA
"2462","K07040",0.599645079703366,4.41513946643357,0.845952430018326,0.398208522523022,0.561910176874592,-5.6301784144075,"normal","yceD, ylbN"," DUF177 domain-containing protein",NA
"2463","K07042",0.152362577061668,4.78372590142783,0.226988596992511,0.820576887189142,0.896736185173923,-5.94138308522046,"normal","ybeY, yqfG"," probable rRNA maturation factor",NA
"2464","K07043",0.384280096716099,3.24842512503409,0.436435292483379,0.662813906945894,0.786261758673037,-5.87621322543927,"normal","upp"," UTP pyrophosphatase [EC:3.6.1.-]",NA
"2465","K07044",-2.38563470061043,-4.97217866868295,-2.78320629667986,0.00570085585818688,0.0301211665050407,-2.37691297970499,"down","K07044"," uncharacterized protein",NA
"2466","K07045",-0.0219468155571136,-2.49191284906661,-0.0194923157025015,0.98446045961349,0.990451091213572,-5.9653776255371,"normal","K07045"," uncharacterized protein",NA
"2467","K07047",-0.0827812328421018,1.67544604167177,-0.0789624815453164,0.937111594212968,0.962982326155091,-5.96263044362813,"normal","nfdA"," N-substituted formamide deformylase [EC:3.5.1.91]",NA
"2468","K07048",-2.77837333525751,-4.27210167251536,-2.95549514765972,0.00335237520707128,0.0212495604179854,-1.92535121199495,"down","PTER, php"," phosphotriesterase-related protein",NA
"2469","K07050",-1.30287419408546,-5.88450672620356,-1.80160093459629,0.072545066276269,0.177252969817879,-4.45077831012555,"normal","AARSD1, ALAX"," misacylated tRNA(Ala) deacylase [EC:3.1.1.-]",NA
"2470","K07052",1.33769990454562,4.66431175184162,1.94244491610267,0.0529563034576661,0.142848818572413,-4.20620194221242,"normal","K07052"," CAAX protease family protein",NA
"2471","K07053",-1.67807308185362,1.74522752105621,-1.5658416692302,0.118369502135134,0.249861462882704,-4.81979449514678,"normal","E3.1.3.97"," 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]",NA
"2472","K07054",-0.771805463800653,1.73924679182369,-0.718647410160911,0.472880203620157,0.627344917407149,-5.72344365543604,"normal","K07054"," uncharacterized protein",NA
"2473","K07056",1.05448402545231,4.85230238083996,1.62030887852763,0.106146422772321,0.232829743261786,-4.73904864263015,"normal","rsmI"," 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]",NA
"2474","K07058",1.06050960656556,4.52298415399093,1.55495428119702,0.120940866626983,0.252974886017854,-4.83560901498321,"normal","K07058"," membrane protein",NA
"2475","K07062",2.85902094635816,-0.273735746535885,2.35134980100544,0.0193087781803554,0.0720764175161338,-3.39490962354876,"up","fitB"," toxin FitB [EC:3.1.-.-]",NA
"2476","K07067",0.143985216878428,2.04282064343588,0.14140105970102,0.887641685491605,0.934756424636595,-5.95617494147611,"normal","disA"," diadenylate cyclase [EC:2.7.7.85]",NA
"2477","K07070",-3.64817744591898,-4.57812300085516,-4.01442698291738,7.42104748308964e-05,0.00313262940562763,1.40062780958669,"down","K07070"," uncharacterized protein",NA
"2478","K07071",-2.74049290571251,0.63125341960397,-2.37214377985084,0.0182736046425522,0.0685994921680673,-3.34966154249824,"down","K07071"," uncharacterized protein",NA
"2479","K07074",2.08093252481403,-4.81856791200426,2.40752814928779,0.0166239786979033,0.0641238033574264,-3.27178266469271,"up","K07074"," uncharacterized protein",NA
"2480","K07075",2.495247293102,0.619826126947972,2.13060711387822,0.033880258502958,0.105358045250578,-3.85149673951845,"normal","K07075"," uncharacterized protein",NA
"2481","K07076",-2.16031524654237,-5.62884087691697,-2.82001598269624,0.00510027911144377,0.0279886989850458,-2.28259474360861,"down","K07076"," uncharacterized protein",NA
"2482","K07078",1.93755754385728,-4.91471513384074,2.23701851711521,0.0259703222361087,0.0874738719653534,-3.63682502745021,"up","K07078"," uncharacterized protein",NA
"2483","K07079",-1.25127472258194,-5.26359741977085,-1.55572615898517,0.120757131456733,0.252974886017854,-4.83449139689687,"normal","K07079"," uncharacterized protein",NA
"2484","K07080",0.0262464933042275,0.223999532849369,0.022650801227441,0.981942873619937,0.988921147848708,-5.9653151714241,"normal","K07080"," uncharacterized protein",NA
"2485","K07082",0.49111457866253,4.15657563840776,0.640231011128189,0.522478479068224,0.675087790603292,-5.77336404801271,"normal","K07082"," UPF0755 protein",NA
"2486","K07084",-0.480187566447926,1.69181349290154,-0.449263426370892,0.653544370658172,0.779225980400128,-5.87088572338187,"normal","yuiF"," putative amino acid transporter",NA
"2487","K07085",-1.16768340731564,3.57631158029976,-1.41648387032857,0.157602151080647,0.299117178935373,-5.02725900450513,"normal","K07085"," putative transport protein",NA
"2488","K07088",0.702556876362973,3.8732116622457,0.868002439022909,0.386040500370072,0.551715068251224,-5.6124891781304,"normal",NA,NA,NA
"2489","K07089",0.71891428542843,2.30812977961699,0.722740193805531,0.470364987924117,0.62589143933028,-5.72068047457122,"normal","K07089"," uncharacterized protein",NA
"2490","K07090",0.769880837443646,4.67175242820964,1.16278929823124,0.245777445862417,0.40942271418223,-5.33257936557388,"normal","K07090"," uncharacterized protein",NA
"2491","K07091",-0.947568397142599,4.17336666889517,-1.23288364719549,0.218519996116014,0.376830658230484,-5.25416316115952,"normal","lptF"," lipopolysaccharide export system permease protein",NA
"2492","K07095",0.166237321194867,4.33270416587597,0.215881714496507,0.829216863788663,0.901743854192929,-5.94369065228612,"normal","K07095"," uncharacterized protein",NA
"2493","K07097",2.08351812499579,-1.61387355730475,1.76133278847691,0.0791327050200748,0.188701065817101,-4.51739483755925,"normal","K07097"," uncharacterized protein",NA
"2494","K07098",-0.00512768969062627,3.74031260040223,-0.00620483684729649,0.995053136915743,0.997819268961756,-5.96553783325379,"normal","K07098"," uncharacterized protein",NA
"2495","K07099",2.62302220473075,-0.339043225047544,2.21492510851512,0.0274659787401242,0.0908965835202777,-3.68222899285743,"up","K07099"," uncharacterized protein",NA
"2496","K07100",2.65949923596303,-1.36678671395262,2.24412710753905,0.0255043784925305,0.0866450118650351,-3.62212352679248,"up","K07100"," putative phosphoribosyl transferase",NA
"2497","K07101",-0.215341191743309,-4.12732801224901,-0.223732464296973,0.823107597663672,0.899006591667891,-5.94207156795398,"normal","K07101"," uncharacterized protein",NA
"2498","K07102",-0.0748758134242091,-2.03461719134401,-0.0642738249294722,0.948792143408105,0.968213134557062,-5.96361759528927,"normal","amgK"," N-acetylmuramate 1-kinase [EC:2.7.1.221]",NA
"2499","K07104",3.39082786678985,-0.63481788466882,2.829527565288,0.00495473121558397,0.0274203256114884,-2.25803187275051,"up","catE"," catechol 2,3-dioxygenase [EC:1.13.11.2]",NA
"2500","K07105",-1.20483503663932,0.944330341042528,-1.06957802736378,0.28561172642103,0.45228658281063,-5.42980900739576,"normal","K07105"," uncharacterized protein",NA
"2501","K07106",-1.53107541244175,1.76267068205779,-1.456180515617,0.146318669673125,0.285586763669633,-4.97411720029704,"normal","murQ"," N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]",NA
"2502","K07107",-0.234799816721867,4.62886556906103,-0.340576360359621,0.733644984344248,0.841116237468354,-5.91114301288277,"normal","ybgC"," acyl-CoA thioester hydrolase [EC:3.1.2.-]",NA
"2503","K07109",-2.49144971581596,0.0370527584309697,-2.06691807498091,0.0395421335602368,0.11605265234247,-3.97512524975075,"normal","K07109"," uncharacterized protein",NA
"2504","K07112",-0.565907993929799,2.84855364072509,-0.600031025169244,0.548908280273943,0.696758815139797,-5.79672777792317,"normal","K07112"," uncharacterized protein",NA
"2505","K07113",-0.328152901395577,-0.0115077545262913,-0.272210372170282,0.785635018535939,0.874445933674784,-5.93079330109142,"normal","fxsA"," UPF0716 protein FxsA",NA
"2506","K07114",-0.834434205925036,3.45314197571847,-0.975971450985805,0.329812457751157,0.498740789770042,-5.51933874066905,"normal","yfbK"," Ca-activated chloride channel homolog",NA
"2507","K07115",-1.75891992672531,0.657627128319826,-1.50750172934663,0.132664171565849,0.268582084391016,-4.90326783251181,"normal","rlmJ"," 23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]",NA
"2508","K07117",-3.50055788900544,-5.03621391551245,-4.26121717646081,2.67427405572781e-05,0.00196401478961738,2.30728041183328,"down","K07117"," uncharacterized protein",NA
"2509","K07118",0.604676656766755,-4.21910220936074,0.633612349768568,0.526784377106199,0.678855048677602,-5.77731461344307,"normal","K07118"," uncharacterized protein",NA
"2510","K07119",-2.03678516123792,-4.57352250117217,-2.24981248453605,0.0251369681169043,0.0860005279057972,-3.61033295303997,"down","PTGR3, ZADH2"," prostaglandin reductase 3 [EC:1.3.1.48]",NA
"2511","K07120",-2.47869907875811,-4.7456600259548,-2.80220064702318,0.00538338150483209,0.0288798393607979,-2.32839023402036,"down","K07120"," uncharacterized protein",NA
"2512","K07121",-2.6709608728463,0.433267912027566,-2.30463787252833,0.0218237828986402,0.077665265059914,-3.49515452316165,"down","K07121"," uncharacterized protein",NA
"2513","K07122",-1.38749911881306,-0.395198032526026,-1.12932983737232,0.259600716571206,0.425132333204518,-5.36840769740701,"normal","mlaB"," phospholipid transport system transporter-binding protein",NA
"2514","K07124",1.4847940306096,2.68160590640368,1.5435424487728,0.123683017750761,0.256990870785547,-4.85206875113596,"normal","K07124"," uncharacterized protein",NA
"2515","K07125",-0.221663338788248,-5.72803790822022,-0.290278800416516,0.771790115841795,0.866816637322457,-5.92602595339636,"normal","K07125"," uncharacterized protein",NA
"2516","K07126",-0.924862023844637,3.16175544710295,-1.00145903820603,0.317358148590355,0.487902802637167,-5.49576752282966,"normal","K07126"," uncharacterized protein",NA
"2517","K07127",1.62168493992569,-3.90174774510832,1.60865854609557,0.108672615721819,0.236670109321722,-4.75654806741687,"normal","uraH, pucM, hiuH"," 5-hydroxyisourate hydrolase [EC:3.5.2.17]",NA
"2518","K07131",-0.257730027315151,-5.39039002816869,-0.318462657096442,0.75034081461023,0.852132899935144,-5.91797854676465,"normal","K07131"," uncharacterized protein",NA
"2519","K07132",-1.29787415948244,-2.19144248112606,-1.09977151578185,0.272254576745932,0.438258077293249,-5.3991957478407,"normal","MuB"," Enterobacteriaceae phage ATP-dependent target DNA activator",NA
"2520","K07133",-0.0660023125563676,4.26318281117464,-0.0863502404728856,0.931241759317775,0.959315359179819,-5.96205742955256,"normal","K07133"," uncharacterized protein",NA
"2521","K07136",-3.31997661776789,-5.11812419732128,-4.01812570917557,7.31104993042324e-05,0.00313262940562763,1.41385889909145,"down","K07136"," uncharacterized protein",NA
"2522","K07137",0.0112596112599128,3.66782946214881,0.0137467305353354,0.989040568705583,0.993296121646103,-5.96546723183891,"normal","K07137"," uncharacterized protein",NA
"2523","K07138",-0.0392954115982871,-5.321293750976,-0.0489556592567121,0.960985033751311,0.973497220813174,-5.96443139539143,"normal","K07138"," uncharacterized protein",NA
"2524","K07139",1.02024840299928,4.22785143276347,1.36831392555668,0.172169389069251,0.318742054529087,-5.08979712566756,"normal","K07139"," uncharacterized protein",NA
"2525","K07140",-2.31343245961935,-5.59793638329663,-3.03531213374403,0.00259910456924983,0.0180934156680409,-1.70748096214527,"down","K07140"," uncharacterized protein",NA
"2526","K07141",1.24404241718512,0.516586124246191,1.06939649040665,0.285693358954243,0.45228658281063,-5.42999051073723,"normal","mocA"," molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]",NA
"2527","K07146",1.1833506863086,4.16557586316638,1.60892055243823,0.108615283085145,0.236670109321722,-4.75615588413856,"normal","K07146"," UPF0176 protein",NA
"2528","K07147",-2.32178262846334,-4.56912072741035,-2.54578673692953,0.0113696387201208,0.0495222024604164,-2.9568666276641,"down","msrP"," methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]",NA
"2529","K07148",-2.84558635359599,-5.34233859283328,-3.58927848276809,0.000383297439024455,0.00613921447695352,-0.0464923780048929,"down","K07148"," uncharacterized protein",NA
"2530","K07149",-1.69434926577984,-0.078686673526904,-1.40816446989465,0.160048710733843,0.301984443267659,-5.03821248956311,"normal","K07149"," uncharacterized protein",NA
"2531","K07150",0.352012649357881,2.65612540249243,0.360605854321085,0.718630945079161,0.829897435993629,-5.9045561270938,"normal","K07150"," uncharacterized protein",NA
"2532","K07152",2.32788300142364,-0.204783089767268,1.97521334097944,0.0490990993909924,0.134846631558249,-4.14672473167963,"normal","SCO1"," protein SCO1",NA
"2533","K07153",-1.61066069096443,0.673033181407623,-1.37851056114237,0.169004262631879,0.314692123004832,-5.07673726002185,"normal","hflD"," high frequency lysogenization protein",NA
"2534","K07154",-0.637088660671689,3.62431131019283,-0.772237047058222,0.44054138911217,0.600917233412544,-5.68602558207286,"normal","hipA"," serine/threonine-protein kinase HipA [EC:2.7.11.1]",NA
"2535","K07156",-3.41188188080939,-2.6419502196995,-3.01886044621233,0.00274029462522491,0.0188018546609487,-1.75283513610605,"down","copC, pcoC"," copper resistance protein C",NA
"2536","K07160",-0.959466082669006,2.96636966849353,-1.06543062584216,0.287480661043398,0.4532074942472,-5.43394801050106,"normal","pxpA"," 5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]",NA
"2537","K07164",-1.04100944747506,1.95040298423215,-0.984390922095547,0.325663634994356,0.495626593988765,-5.51161909188143,"normal","K07164"," uncharacterized protein",NA
"2538","K07165",-3.02832335070045,-5.00408009567187,-3.57810361745184,0.00039939803130066,0.00613921447695352,-0.082535995398997,"down","fecR"," transmembrane sensor",NA
"2539","K07166",1.62749645112212,3.50196482000918,1.8465562091233,0.0657304891715813,0.165915127883482,-4.37466724547057,"normal","K07166"," ACT domain-containing protein",NA
"2540","K07168",-1.77685861733608,-5.60865004654104,-2.33036546367219,0.0204052725897885,0.0746938391478604,-3.44018254398269,"down","K07168"," CBS domain-containing membrane protein",NA
"2541","K07170",0.0972846111453456,2.44495183009302,0.0992999483747918,0.920962012216901,0.953508488265614,-5.96092945563174,"normal",NA,NA,NA
"2542","K07171",0.29225871248192,-0.307108704702346,0.240257906724083,0.810283461953704,0.890145287107502,-5.93847456568728,"normal","mazF, ndoA, chpA"," mRNA interferase MazF [EC:3.1.-.-]",NA
"2543","K07172",-1.15980900070547,-3.84033156794411,-1.13651158092797,0.256589017140127,0.42141772351491,-5.36080490476164,"normal","mazE, chpAI"," antitoxin MazE",NA
